ID,LABEL,OBSTRUCTION
erfurt_000077_000019,8 26 17 17 17 13 12 21 17 26 26 17 ,0 0 1 0 0 1 0 0 1 0 0 0 
frankfurt_000001_037705,8 10 21 21 21 12 17 8 26 26 26 26 17 8 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 33 17 17 17 17 17 33 13 21 17 17 17 17 17 17 17 17 17 26 ,0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
hanover_000000_027007,8 8 26 26 26 17 17 17 17 17 26 17 26 17 21 8 17 17 17 26 17 17 26 26 21 33 21 17 17 17 17 26 26 26 17 17 17 17 17 33 17 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 
cologne_000053_000019,21 21 21 17 21 17 17 17 21 17 21 26 26 21 26 21 17 17 8 21 17 26 21 13 17 17 26 26 26 26 8 17 17 17 26 17 17 26 17 26 17 17 17 17 26 21 26 21 17 26 26 26 26 17 26 33 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 
cologne_000064_000019,21 26 26 17 17 26 26 17 17 21 26 17 8 8 8 17 17 17 17 17 26 26 26 26 13 33 17 17 17 33 33 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 
erfurt_000040_000019,8 21 17 12 17 26 26 26 26 12 21 26 26 26 ,0 0 0 1 0 0 0 0 0 1 0 0 0 0 
hanover_000000_058189,21 21 8 8 13 12 8 17 17 26 26 17 17 33 26 21 17 33 21 17 13 ,0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 1 1 1 0 
bremen_000114_000019,8 8 13 21 18 17 26 17 13 17 26 26 21 17 17 17 12 33 17 26 26 26 26 18 26 ,0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 
hamburg_000000_076966,8 26 26 17 26 26 8 21 26 17 17 17 17 17 17 17 17 17 21 12 21 21 17 17 17 17 17 21 17 17 17 17 17 17 17 17 17 17 17 17 21 26 26 26 26 17 17 26 17 17 26 26 17 21 17 ,0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 
munster_000053_000019,21 8 17 18 17 17 17 21 21 12 26 21 17 8 17 17 17 17 8 17 17 17 26 26 26 17 17 26 26 26 17 17 26 18 17 17 17 17 17 17 17 17 17 17 33 33 33 33 26 33 33 33 ,0 0 1 1 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
jena_000015_000019,21 13 8 26 17 21 21 26 8 17 26 21 8 13 12 26 21 21 21 13 8 12 26 17 8 21 13 12 17 ,0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 
frankfurt_000001_013710,8 8 21 17 8 17 17 17 17 26 17 17 17 17 17 17 17 33 17 17 17 17 17 17 17 17 17 17 17 26 17 17 17 17 17 17 17 17 21 21 17 17 17 17 17 33 17 17 33 8 17 17 12 21 17 17 17 17 17 33 26 26 33 33 ,0 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 
aachen_000020_000019,8 17 26 26 26 17 33 17 17 17 26 21 26 26 17 21 17 21 17 ,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 
weimar_000045_000019,8 21 21 8 21 26 26 17 17 17 17 17 17 17 8 21 17 17 12 ,0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 
tubingen_000000_000019,21 21 8 21 21 21 8 17 17 17 17 17 26 26 26 26 17 26 26 26 17 26 17 17 17 17 ,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
dusseldorf_000160_000019,8 8 21 21 17 17 17 17 26 26 26 26 26 17 17 17 33 17 17 26 26 26 26 26 26 26 17 26 26 12 26 26 26 26 26 26 26 26 26 26 26 17 26 26 26 17 33 26 26 26 ,0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
monchengladbach_000000_013352,21 21 8 17 21 17 21 17 17 17 17 17 17 17 17 13 17 13 17 17 17 17 21 12 13 17 17 17 ,1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 
bochum_000000_029203,8 21 21 21 26 21 26 26 26 17 17 17 17 17 17 17 17 17 17 17 26 17 17 26 26 26 26 26 26 26 26 21 17 26 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
weimar_000072_000019,8 8 8 21 21 17 12 21 17 17 17 17 17 26 26 17 26 17 33 17 17 17 21 17 17 17 12 13 17 13 17 17 17 21 26 ,0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 
tubingen_000037_000019,21 21 21 12 8 21 17 17 26 26 26 26 26 26 26 26 26 26 26 8 21 26 8 17 26 26 26 26 17 21 21 17 33 33 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 
dusseldorf_000157_000019,8 8 21 17 21 21 17 13 33 17 17 21 17 21 21 26 17 17 17 13 17 13 26 26 17 26 26 17 17 17 17 17 17 17 17 26 ,0 0 1 1 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 
hanover_000000_046572,21 21 8 8 17 17 17 21 21 17 17 26 17 17 8 26 26 26 26 26 26 17 21 17 17 17 17 33 26 26 8 18 17 17 33 17 8 17 17 33 17 ,0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 1 1 1 1 1 0 1 1 1 1 
hamburg_000000_090398,8 21 17 26 26 26 33 21 26 17 26 26 26 17 21 26 17 26 26 26 26 26 26 17 17 26 17 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
jena_000022_000019,21 17 21 21 8 21 26 33 26 26 17 8 21 33 12 21 21 17 17 17 17 17 17 17 17 26 26 26 17 17 26 26 ,0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 
erfurt_000088_000019,8 21 21 21 17 10 8 26 26 17 17 17 17 17 17 17 17 17 17 ,0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 
monchengladbach_000000_018575,8 8 21 21 17 17 26 17 18 17 21 17 17 17 21 17 17 17 17 17 26 17 21 21 21 12 17 21 17 21 17 17 17 21 17 17 17 17 17 17 17 17 17 17 17 17 12 33 17 17 17 17 17 21 21 21 33 17 17 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
aachen_000017_000019,8 8 21 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 17 17 33 17 17 17 17 17 17 17 17 17 17 17 21 33 ,0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
munster_000064_000019,8 8 8 21 17 17 17 21 26 17 21 21 21 21 26 17 21 17 17 26 26 26 21 17 17 8 26 26 17 17 17 21 17 21 21 17 21 17 21 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 0 1 
hanover_000000_046200,17 21 8 21 26 26 26 21 26 13 21 21 13 17 21 17 ,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
dusseldorf_000074_000019,8 21 8 8 26 26 26 26 17 26 26 26 26 26 26 26 26 26 17 17 17 26 33 33 17 17 17 17 33 17 17 17 21 17 17 17 17 17 17 26 26 26 26 33 26 26 26 21 26 26 33 33 17 17 17 17 17 17 17 17 17 26 ,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1 0 0 
krefeld_000000_015494,21 8 8 21 26 21 21 13 13 26 26 26 17 17 17 26 17 26 26 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 
tubingen_000114_000019,8 13 21 21 26 21 13 17 21 21 26 17 17 17 13 12 17 17 33 17 ,0 1 0 1 0 1 1 0 1 1 0 0 1 0 0 1 0 1 1 0 
dusseldorf_000209_000019,8 21 21 21 21 21 8 26 8 17 17 17 17 17 26 17 26 8 17 21 21 26 17 21 21 17 26 8 21 21 26 17 17 17 26 ,0 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 
jena_000101_000019,21 8 8 12 17 17 17 17 26 26 17 26 17 12 33 21 12 13 13 17 17 17 33 33 ,0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 
stuttgart_000009_000019,21 21 21 17 17 12 12 21 17 12 8 26 17 21 8 17 17 17 17 8 21 26 26 21 12 17 17 21 21 26 21 21 13 17 17 17 17 17 ,0 1 0 0 0 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0 0 
munster_000147_000019,21 21 21 8 21 17 17 8 21 17 17 17 17 33 17 17 17 8 26 17 17 33 33 33 33 33 33 33 ,0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 1 1 1 1 1 
bremen_000282_000019,8 8 26 21 26 21 26 26 26 17 21 17 21 12 26 17 21 26 26 26 21 8 17 17 17 17 8 17 21 17 26 21 17 17 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1 1 
monchengladbach_000000_036139,8 8 21 26 26 21 26 26 26 8 17 26 26 26 17 21 26 17 17 17 26 26 26 26 21 26 17 17 26 26 8 21 26 26 17 26 21 17 17 26 26 26 21 17 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
hamburg_000000_098061,8 8 8 17 26 21 21 21 26 26 17 26 17 17 26 17 21 26 21 21 21 21 26 26 26 26 26 17 17 26 26 26 26 26 26 26 26 26 33 26 ,0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
aachen_000103_000019,8 8 8 21 17 17 33 26 26 17 33 17 26 17 8 17 ,0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 
lindau_000010_000019,21 26 26 17 21 8 21 26 17 21 13 13 21 17 17 26 17 17 26 12 21 17 26 26 26 26 ,0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
dusseldorf_000043_000019,21 8 13 13 17 17 17 17 26 17 26 26 26 26 26 21 26 26 26 ,1 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 
tubingen_000123_000019,8 17 17 17 8 17 17 33 ,0 1 1 0 0 1 1 1 
bremen_000189_000019,8 8 12 21 21 13 21 26 26 26 17 17 26 26 26 17 26 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 17 17 17 17 17 ,0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
krefeld_000000_017042,8 17 21 21 21 17 21 21 21 21 17 8 17 17 21 21 17 17 17 17 17 21 21 17 26 17 26 17 17 17 17 26 26 13 13 17 ,0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
tubingen_000062_000019,21 21 21 21 26 21 13 21 21 26 13 12 17 17 21 17 17 21 21 21 21 21 21 13 12 12 26 26 26 17 17 8 ,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
dusseldorf_000102_000019,21 8 8 21 21 17 17 17 17 21 17 13 17 17 12 21 17 17 17 17 26 26 21 17 17 21 17 17 21 17 17 17 21 21 21 17 21 21 17 17 17 17 21 21 17 ,1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 
weimar_000027_000019,8 8 8 17 17 17 26 26 26 17 17 17 17 21 26 21 21 17 17 ,0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 
jena_000077_000019,8 8 8 21 17 17 21 17 17 21 21 17 21 21 21 21 21 21 21 12 17 12 13 26 26 26 26 17 17 21 ,0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 
aachen_000042_000019,8 8 21 17 17 21 17 17 17 17 21 17 26 33 26 17 26 21 26 17 21 17 26 17 17 17 17 33 17 17 17 17 13 ,0 0 0 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 0 0 1 
munster_000031_000019,21 26 8 8 8 8 8 17 17 17 17 17 21 26 26 26 26 26 26 26 26 26 26 26 17 26 17 17 17 21 17 17 17 17 26 17 17 17 26 26 26 17 26 17 17 21 21 26 26 17 21 17 17 17 26 33 17 33 33 33 33 33 21 ,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 1 1 1 1 1 
frankfurt_000001_028590,8 8 21 21 26 17 21 21 17 17 17 17 21 21 21 21 21 21 21 21 21 21 17 17 17 21 12 17 26 17 13 26 26 26 26 17 26 26 17 17 26 17 26 17 26 26 17 17 26 17 21 26 26 26 26 26 26 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 
munster_000006_000019,17 17 8 21 26 26 26 26 17 17 17 21 21 17 17 13 21 21 12 17 21 21 8 21 12 26 17 17 17 26 26 17 8 17 17 12 13 12 13 13 13 17 ,0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 
monchengladbach_000001_002353,8 8 8 8 21 21 17 21 13 13 13 17 17 17 26 17 17 17 17 26 17 26 17 17 26 26 26 26 26 26 26 26 26 26 26 26 8 17 17 17 21 17 8 ,0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 
stuttgart_000148_000019,21 8 8 8 21 21 17 26 26 26 26 17 17 26 17 26 21 26 17 17 26 21 17 26 26 26 26 26 21 17 26 26 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 
jena_000040_000019,8 21 8 21 17 17 21 26 17 17 17 26 12 17 17 17 17 12 26 17 17 ,0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 
strasbourg_000001_047702,8 8 26 26 26 26 26 26 26 26 26 26 26 17 21 21 21 21 21 17 26 26 26 26 17 17 33 17 33 33 33 33 33 17 17 33 8 21 21 33 26 17 17 17 26 26 13 17 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0 
aachen_000075_000019,8 8 21 21 12 13 21 21 21 17 21 17 17 26 26 26 17 17 17 33 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 21 ,0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 
tubingen_000055_000019,8 8 17 12 33 26 17 17 17 17 17 17 17 17 21 12 26 33 33 17 33 17 33 33 17 33 ,0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0 
weimar_000010_000019,8 8 8 8 26 26 21 21 26 26 26 26 26 17 26 26 18 17 17 17 17 17 17 12 17 17 17 17 17 17 17 17 33 13 12 12 21 21 21 17 12 12 12 26 26 17 13 13 12 17 12 12 17 17 26 ,0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 
monchengladbach_000000_030010,21 8 26 26 26 17 17 33 17 8 17 17 33 17 8 17 17 26 26 33 17 8 33 17 33 17 17 ,0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 
munster_000125_000019,21 21 21 21 21 26 17 26 26 17 17 17 17 17 17 17 17 17 8 13 21 8 17 17 21 17 21 12 21 17 21 12 13 13 17 21 17 21 17 13 17 26 21 21 17 26 26 26 26 33 33 13 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 1 1 1 0 0 0 0 1 1 0 1 
aachen_000156_000019,17 17 8 21 17 17 17 33 17 33 17 26 21 21 17 ,0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 
frankfurt_000000_020215,21 21 17 8 8 12 21 21 33 17 17 17 17 17 17 17 17 17 17 17 17 17 33 17 17 17 17 17 17 33 17 17 17 17 26 8 26 26 26 26 26 26 ,0 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
dusseldorf_000016_000019,8 17 17 33 21 17 17 26 26 26 26 26 33 17 17 26 33 17 17 8 21 17 17 17 33 17 17 17 21 ,0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 1 1 
weimar_000133_000019,8 8 21 21 13 12 21 26 17 17 17 33 26 26 33 33 26 26 26 ,0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 
frankfurt_000001_080391,8 21 21 21 21 8 21 17 21 13 17 13 13 8 17 17 17 17 17 17 13 26 26 26 26 17 17 17 17 17 17 17 26 17 26 17 26 26 26 21 21 26 26 26 26 26 17 17 21 21 26 26 26 12 17 17 26 12 21 21 17 17 17 17 21 21 26 21 17 17 17 17 17 17 21 17 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 17 17 17 17 17 ,0 0 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
bochum_000000_027951,8 8 8 21 21 26 26 12 26 26 26 26 17 26 8 26 26 26 8 17 17 17 17 17 26 17 26 26 26 26 17 26 26 26 17 26 26 17 17 17 17 26 26 26 ,0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 
dusseldorf_000021_000019,21 21 17 17 17 17 26 26 26 26 21 21 21 21 17 17 21 17 17 17 17 21 21 17 21 21 17 17 17 17 17 8 21 17 21 13 21 21 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 
tubingen_000141_000019,21 8 8 21 21 21 17 17 17 26 26 26 26 26 26 21 26 26 21 17 21 12 21 26 26 26 26 26 ,0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
weimar_000104_000019,8 8 21 12 8 26 17 17 33 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 17 17 17 12 17 17 26 21 13 26 ,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 0 
hanover_000000_023881,8 21 21 17 17 17 21 17 17 17 17 17 17 17 17 17 ,0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
hanover_000000_024136,8 8 21 21 17 26 26 26 17 17 26 26 17 26 26 26 26 26 26 17 17 17 17 17 17 17 17 17 26 17 26 17 17 17 26 26 21 26 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 
aachen_000161_000019,17 17 8 21 8 17 17 8 17 33 17 17 17 17 17 21 17 17 17 ,0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 1 
hamburg_000000_080438,8 8 8 17 17 17 21 21 17 26 26 26 26 33 33 21 26 26 26 17 17 17 17 17 33 ,0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 0 1 
munster_000112_000019,21 8 8 8 8 21 17 17 21 17 26 26 17 21 26 26 26 17 17 21 17 26 26 21 17 17 17 8 26 26 26 21 17 17 21 21 21 13 13 26 17 26 26 12 13 21 26 33 33 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 
tubingen_000081_000019,8 8 8 17 17 17 21 8 21 26 33 ,0 0 0 0 0 0 1 0 1 0 1 
monchengladbach_000000_007695,8 8 8 12 26 21 21 26 26 26 26 26 17 17 17 26 26 26 17 8 17 17 17 17 17 17 17 17 17 17 13 26 ,0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0 0 0 
ulm_000042_000019,21 8 17 17 17 13 12 17 17 17 17 17 17 26 26 17 ,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 
bochum_000000_006746,8 8 8 21 21 21 21 26 26 17 13 33 17 17 17 21 26 17 26 26 26 26 26 21 21 17 17 26 17 17 26 17 26 17 26 ,0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 1 0 
strasbourg_000000_018874,8 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
frankfurt_000000_006589,21 10 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 21 17 17 17 17 17 17 26 26 26 26 26 26 21 8 21 21 26 26 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
jena_000094_000019,8 8 8 26 21 26 17 26 17 17 17 17 17 17 26 17 17 17 17 17 17 13 17 21 17 17 17 21 17 17 12 21 21 21 17 17 17 13 17 ,0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 
aachen_000096_000019,21 13 17 8 17 17 21 21 21 17 26 12 21 21 8 12 26 26 26 21 17 26 26 17 21 ,0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 
erfurt_000009_000019,21 21 26 26 26 26 26 21 8 21 12 8 21 12 17 13 26 26 21 26 26 21 21 17 13 12 21 17 21 26 26 ,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 
monchengladbach_000000_009690,21 8 8 8 21 21 21 21 21 17 17 17 17 17 17 17 17 17 21 17 17 12 13 21 17 26 26 26 8 26 26 17 21 17 17 21 21 12 17 12 17 17 17 17 21 17 17 21 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 
ulm_000075_000019,8 21 17 17 17 21 17 12 12 17 17 17 21 17 26 26 26 26 26 26 26 26 8 8 17 17 17 21 21 21 26 26 26 17 21 17 17 33 33 33 33 17 33 33 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 1 0 0 1 1 
strasbourg_000001_052497,8 17 17 21 13 17 17 17 17 21 17 17 8 17 17 ,0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 
hamburg_000000_077927,21 21 21 17 21 21 21 17 17 8 8 17 21 17 26 17 17 26 26 17 26 17 26 26 21 ,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 
hanover_000000_004230,8 8 21 17 21 26 26 26 26 26 33 17 17 17 26 17 26 8 26 17 33 21 12 33 17 26 26 26 26 26 26 26 26 26 33 ,0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 
stuttgart_000088_000019,21 21 17 17 17 8 17 17 17 12 12 8 26 17 26 26 26 26 17 17 17 26 26 26 17 17 17 26 21 26 21 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
