ID,LABEL
tubingen_000005_000019,7 21 8 21 21 21 8 8 17 13 26 21 26 26 26 17 26 26 26 26 26 17 17 26 
dusseldorf_000024_000019,7 17 17 17 21 21 8 17 17 8 17 8 21 17 17 17 17 17 17 17 17 17 17 13 8 26 17 17 17 26 17 17 17 17 26 26 26 26 26 21 
weimar_000101_000019,7 21 8 8 8 17 17 17 26 26 26 26 26 26 17 26 17 17 26 26 26 26 26 26 17 17 17 21 17 17 13 21 12 26 17 21 13 21 26 
strasbourg_000000_019617,21 8 21 17 17 17 17 21 21 17 26 13 26 17 26 8 17 12 17 13 21 17 21 12 13 21 21 7 10 8 26 13 33 17 17 17 17 26 17 17 26 17 17 17 
munster_000117_000019,21 7 8 8 17 17 17 21 17 17 17 21 17 21 26 21 26 26 17 17 17 17 17 17 17 21 17 26 26 26 26 33 
aachen_000164_000019,7 7 8 21 8 21 17 17 17 17 33 33 26 
krefeld_000000_008239,7 8 8 8 26 26 21 21 26 21 21 26 26 13 26 26 26 17 
stuttgart_000059_000019,17 21 17 17 26 7 8 8 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 26 26 26 21 17 17 17 26 26 26 26 26 
aachen_000153_000019,21 17 17 17 14 14 17 17 17 17 17 17 17 17 17 8 17 13 17 17 17 17 17 17 17 17 7 8 7 8 21 17 17 17 17 17 17 17 17 17 
munster_000120_000019,7 8 8 21 21 17 26 26 21 21 21 21 17 21 21 21 21 17 26 26 26 17 13 17 17 26 26 17 26 33 21 26 17 26 26 
bremen_000098_000019,7 8 8 21 17 17 21 17 21 33 17 26 26 26 21 17 21 17 17 17 17 26 26 26 26 26 17 17 26 26 33 33 33 
frankfurt_000001_075296,7 8 8 21 21 17 26 17 26 17 26 26 17 17 26 26 26 21 26 26 26 26 33 26 26 26 26 21 17 17 17 26 21 17 21 17 33 17 17 26 26 17 26 26 26 26 26 26 26 17 26 33 17 17 26 
dusseldorf_000013_000019,7 8 8 21 17 17 21 26 21 26 17 21 21 26 17 26 26 26 26 17 13 17 21 21 26 26 26 21 26 26 21 17 21 26 26 17 17 33 21 33 26 17 26 26 21 
weimar_000136_000019,21 21 13 12 17 7 8 26 26 26 26 26 26 17 
frankfurt_000001_049209,7 8 8 8 21 8 17 21 21 21 26 26 21 21 17 17 21 21 21 17 26 26 17 21 17 26 26 17 17 17 17 17 17 17 26 26 33 17 17 17 21 17 17 17 17 17 17 26 26 26 26 26 26 17 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 33 33 26 17 
jena_000045_000019,7 8 8 8 8 21 17 17 17 17 17 17 17 26 17 17 21 17 21 
aachen_000070_000019,21 7 21 8 17 17 17 17 17 8 7 17 26 26 26 26 17 17 26 26 26 26 26 17 17 17 18 17 17 
munster_000003_000019,7 21 17 12 21 17 26 21 17 17 17 26 21 21 8 26 21 17 21 17 17 21 17 17 17 17 17 26 26 26 33 33 33 33 33 17 33 17 
monchengladbach_000000_015685,7 8 13 17 17 8 8 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 17 26 17 26 17 8 17 17 17 17 
ulm_000093_000019,21 7 26 17 17 17 17 17 17 17 8 21 17 17 17 17 17 17 17 26 17 17 26 21 17 17 21 26 26 26 26 26 26 26 26 26 17 26 26 26 17 
krefeld_000000_032614,7 21 26 26 26 26 8 13 21 17 26 17 21 8 17 17 17 17 17 17 17 21 
monchengladbach_000000_019901,7 21 8 8 8 17 17 17 17 17 17 17 26 17 17 21 
dusseldorf_000130_000019,7 8 21 21 21 17 21 17 21 21 17 21 21 26 26 26 26 17 17 26 26 26 17 21 21 26 26 
tubingen_000050_000019,7 8 21 21 8 17 17 13 21 21 17 21 21 12 21 17 17 17 17 8 17 26 26 26 33 
weimar_000015_000019,7 8 17 26 26 
strasbourg_000001_055934,7 8 8 21 21 17 26 26 26 26 17 26 26 26 26 26 17 17 26 26 33 17 13 17 
dusseldorf_000107_000019,7 8 8 21 26 17 12 17 17 26 26 26 26 26 12 17 13 17 21 17 17 21 17 17 17 21 17 17 17 17 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 17 17 17 17 17 17 21 17 33 17 17 17 17 17 33 17 17 17 17 17 17 17 17 17 17 17 17 
tubingen_000067_000019,7 8 8 21 21 17 17 33 
weimar_000022_000019,7 8 21 21 21 8 26 26 17 26 17 26 17 17 17 
munster_000034_000019,7 21 17 17 17 21 17 21 8 17 17 17 17 26 17 26 8 26 26 26 26 21 12 21 26 26 26 8 26 26 26 26 26 26 26 26 17 
jena_000072_000019,7 8 8 8 17 17 17 17 33 12 13 17 26 26 
aachen_000047_000019,17 7 8 21 21 26 26 17 17 17 26 26 26 26 26 26 26 26 26 26 26 21 8 21 33 33 17 26 26 26 21 26 21 17 17 17 26 21 21 
strasbourg_000000_031602,8 8 21 17 17 26 17 33 17 17 17 17 17 26 17 21 26 17 17 26 17 26 17 17 17 26 17 26 7 26 21 17 17 17 17 17 26 26 26 17 26 21 
tubingen_000098_000019,7 21 21 21 8 12 12 17 17 17 17 17 17 12 21 26 26 26 26 8 26 13 
monchengladbach_000000_034930,7 8 8 21 17 17 26 17 17 17 17 17 17 17 17 26 33 17 33 26 17 26 17 17 21 8 
bremen_000173_000019,7 8 8 8 21 21 21 17 26 17 17 26 26 17 26 26 17 17 17 17 21 26 17 13 26 13 17 26 17 17 17 17 17 26 17 17 21 21 17 26 26 17 26 17 21 
cologne_000003_000019,21 7 26 26 17 17 26 26 8 17 17 17 17 17 17 17 21 17 17 17 17 26 8 21 17 17 17 26 26 17 17 17 8 17 26 26 21 26 26 26 26 17 
frankfurt_000000_001751,8 7 8 8 17 17 17 17 17 26 17 26 26 26 26 17 17 26 21 8 17 17 17 17 26 17 17 26 26 26 26 26 17 26 17 8 21 17 21 17 17 26 26 26 33 26 
zurich_000106_000019,21 17 17 21 17 21 17 17 17 8 17 17 17 17 7 8 14 26 26 26 26 21 17 26 17 26 26 26 17 17 17 17 17 17 17 17 26 8 21 17 17 26 26 26 
erfurt_000027_000019,7 21 17 17 21 21 8 8 13 21 17 17 21 17 17 17 26 26 26 26 26 26 26 26 26 26 21 17 17 
stuttgart_000185_000019,7 8 8 8 8 21 26 17 21 26 26 26 26 17 17 17 26 26 17 17 17 26 17 17 12 21 17 17 17 17 17 17 17 21 17 21 21 21 21 17 26 17 21 17 17 17 26 17 26 
erfurt_000010_000019,7 21 8 8 26 17 17 26 26 21 12 21 21 21 12 13 17 26 26 26 26 26 21 17 17 17 17 17 21 21 17 21 12 13 12 26 26 26 26 26 26 17 
cologne_000034_000019,7 8 8 26 26 26 26 21 17 17 12 13 17 26 17 17 17 17 17 17 26 17 17 17 17 8 17 8 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 8 17 
bremen_000144_000019,7 21 8 17 17 17 17 8 17 17 17 17 8 33 8 17 17 21 26 17 17 17 17 17 13 17 17 8 17 21 12 13 17 21 21 17 17 21 17 17 17 17 33 
hamburg_000000_060907,7 8 8 21 8 17 17 21 21 21 17 17 17 17 17 17 17 17 17 17 26 21 17 21 21 17 26 26 17 17 26 17 17 17 17 17 17 17 26 26 17 26 17 21 17 17 21 17 17 17 33 17 17 17 17 17 17 17 33 17 17 17 33 17 17 21 21 17 21 21 17 21 17 17 21 17 21 17 17 17 17 26 17 17 26 33 26 
strasbourg_000000_020653,21 13 13 8 17 17 17 26 7 26 26 8 17 12 17 21 17 26 13 
frankfurt_000000_013382,7 8 8 8 26 17 17 17 26 26 21 17 26 17 17 17 17 17 17 13 17 17 17 17 33 17 26 26 26 17 17 26 17 17 26 
zurich_000012_000019,7 8 8 21 21 21 21 17 21 17 21 26 17 17 26 17 26 26 17 26 17 26 17 21 17 17 17 33 
cologne_000117_000019,17 26 13 21 21 17 17 7 26 26 17 26 26 8 26 17 26 26 26 33 26 17 17 17 17 26 8 21 12 17 21 26 
bremen_000067_000019,7 21 21 21 17 17 8 8 21 17 17 17 17 17 17 26 26 17 17 17 17 21 26 26 26 26 26 26 26 33 33 17 17 33 
strasbourg_000001_055698,17 21 17 8 17 17 8 17 21 10 17 8 7 17 17 17 17 8 8 17 17 21 17 17 17 17 21 21 33 17 
hamburg_000000_065843,7 8 21 17 8 17 26 26 26 26 26 26 17 17 26 26 26 
frankfurt_000001_039895,7 10 8 12 21 21 21 21 21 21 21 21 21 21 21 21 21 17 17 17 17 17 17 21 17 17 17 17 12 17 33 17 17 17 26 17 17 17 17 8 17 8 26 8 17 21 17 17 17 17 17 17 17 26 17 17 17 
frankfurt_000001_030669,7 8 8 8 12 21 21 21 17 26 26 17 17 17 12 17 17 17 17 17 17 17 17 26 26 26 26 26 26 17 17 21 13 13 
bremen_000050_000019,7 8 8 21 21 17 17 17 26 26 26 17 26 26 21 21 13 26 26 26 17 17 21 17 33 18 33 21 17 
cologne_000120_000019,21 21 7 26 17 17 26 17 17 17 8 17 17 26 26 26 8 17 17 17 17 8 26 8 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 8 17 17 17 
erfurt_000104_000019,7 21 8 26 26 26 26 26 26 26 26 26 26 26 17 26 26 26 26 26 26 33 
zurich_000025_000019,7 8 8 8 17 17 21 13 26 17 17 21 12 17 17 26 17 21 17 26 21 26 17 17 17 17 26 26 33 
erfurt_000045_000019,7 8 8 21 21 26 17 26 26 26 17 17 
cologne_000061_000019,7 21 17 17 26 26 26 26 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 8 17 17 17 17 17 17 21 17 17 17 17 26 26 17 17 17 21 17 17 17 26 26 26 17 26 26 26 21 
ulm_000039_000019,21 17 17 21 7 8 17 17 17 12 21 17 17 17 17 17 26 21 21 17 17 17 26 26 26 26 17 17 17 17 26 21 26 21 26 17 17 21 17 26 26 26 26 8 17 13 17 21 21 
frankfurt_000001_020693,7 17 17 12 21 8 8 13 21 13 12 12 21 17 17 17 17 17 17 17 13 17 17 17 13 12 26 26 26 26 26 17 17 26 26 26 26 26 26 26 26 26 26 26 17 26 26 26 17 17 17 17 17 17 17 17 17 33 17 17 17 17 
weimar_000088_000019,7 21 8 8 12 17 17 17 21 21 21 26 26 26 26 17 17 26 26 
frankfurt_000001_034816,7 8 8 12 12 21 17 17 17 17 17 17 17 17 17 17 17 17 12 17 17 17 17 17 17 17 17 17 26 17 17 33 33 21 18 17 17 17 17 17 17 17 17 17 17 12 17 
frankfurt_000001_054884,7 8 8 17 21 17 17 33 26 33 17 26 26 17 26 26 17 26 17 17 33 21 33 17 33 17 17 26 21 26 26 33 26 17 17 17 33 17 
bremen_000126_000019,7 21 12 12 17 21 17 17 17 17 17 17 17 17 26 26 17 17 17 17 17 17 8 18 17 17 17 17 17 17 17 17 17 17 17 21 17 17 17 13 17 17 17 17 17 26 26 26 26 
cologne_000056_000019,21 17 17 7 8 17 17 21 8 21 13 17 17 26 26 26 17 17 17 17 8 17 17 17 17 33 33 33 
erfurt_000072_000019,7 8 8 21 21 21 17 17 17 17 17 17 17 17 26 17 17 17 21 17 17 17 17 26 21 17 17 17 17 17 17 33 8 33 17 17 26 26 26 26 
bremen_000005_000019,7 21 21 21 17 8 26 26 26 26 26 21 26 26 26 26 17 21 33 21 33 21 17 21 8 26 26 26 26 26 26 26 26 26 26 
bremen_000278_000019,7 21 26 21 21 21 21 13 21 17 21 26 26 26 26 21 26 21 26 17 26 26 21 17 8 26 26 17 26 21 21 21 26 13 17 21 26 26 26 26 17 21 17 26 
zurich_000070_000019,7 8 8 8 21 21 12 17 13 13 17 12 17 26 26 13 17 26 26 26 26 33 
zurich_000047_000019,7 21 21 17 26 26 17 17 21 26 8 21 17 26 8 26 26 26 21 12 17 13 21 26 33 
cologne_000142_000019,8 8 7 17 21 18 17 17 17 17 17 17 17 17 17 17 17 17 26 26 17 26 26 26 26 26 26 26 17 17 21 17 17 26 26 18 17 18 17 17 17 17 21 21 17 17 26 26 26 26 26 33 
krefeld_000000_015687,7 21 8 17 17 21 17 17 8 12 21 13 26 33 17 17 26 33 12 17 26 17 
bremen_000032_000019,7 8 21 13 8 13 21 17 17 17 33 13 17 17 8 21 17 17 26 17 17 17 26 26 26 17 17 17 17 8 26 17 
hamburg_000000_106102,7 8 8 21 8 17 17 21 26 26 26 26 26 26 26 17 17 17 17 17 17 17 26 26 26 26 26 17 17 17 21 21 21 26 26 26 26 26 26 17 26 26 
strasbourg_000000_024179,7 8 8 8 21 21 21 21 17 21 17 17 17 17 17 17 26 13 13 17 17 17 17 17 17 17 17 17 26 17 17 17 17 26 26 26 
strasbourg_000000_035713,7 8 13 21 26 17 26 26 26 26 26 26 26 13 
cologne_000082_000019,21 21 7 26 26 21 8 21 17 8 17 17 17 17 26 26 17 17 17 17 33 17 17 17 21 17 17 33 26 21 17 33 33 33 33 33 
stuttgart_000104_000019,21 21 21 21 7 8 26 26 26 26 26 26 17 17 26 26 26 8 13 17 26 17 17 
aachen_000039_000019,7 8 8 26 26 26 18 17 
dusseldorf_000179_000019,7 8 8 8 17 17 21 13 26 26 26 21 8 26 26 21 17 26 26 26 33 21 26 26 26 
tubingen_000019_000019,7 8 12 21 26 26 26 26 26 26 17 17 17 17 8 21 17 17 17 17 17 17 17 26 26 26 26 26 26 17 17 17 17 21 17 
monchengladbach_000000_028883,21 13 12 7 8 17 17 17 17 26 17 26 8 21 26 33 26 21 21 21 8 17 17 
strasbourg_000000_002183,7 21 21 8 8 17 17 17 17 17 17 17 17 26 26 26 26 17 17 17 21 17 17 17 8 17 17 17 17 17 8 26 17 26 26 17 17 21 33 33 17 21 21 26 21 33 21 17 21 21 8 
strasbourg_000000_006483,7 26 21 12 8 8 12 13 12 33 33 17 17 17 17 17 21 17 21 21 17 17 17 21 
stuttgart_000133_000019,21 21 21 21 21 7 8 26 26 26 26 26 26 26 17 17 17 17 26 26 8 26 17 17 17 17 12 17 17 8 21 17 17 17 17 17 21 21 26 26 33 26 26 
erfurt_000091_000019,7 8 21 26 26 26 17 26 17 17 26 17 17 26 26 21 26 21 13 17 21 13 13 21 17 17 26 8 13 17 17 17 17 
hanover_000000_052729,7 10 8 8 8 21 21 21 26 17 26 26 26 26 26 17 26 21 26 26 17 17 17 17 17 17 33 17 26 17 17 26 26 
hanover_000000_053437,7 12 8 21 26 12 26 17 21 12 33 17 17 17 17 26 17 17 17 17 17 26 17 26 26 26 26 26 26 17 17 17 33 33 33 33 33 33 33 33 21 33 17 33 26 26 26 17 26 26 26 33 
frankfurt_000001_070099,7 10 8 8 21 17 17 26 17 17 17 17 17 17 17 17 26 26 17 26 8 17 17 26 26 17 17 26 26 17 17 17 17 26 17 17 26 17 21 17 26 17 26 21 17 26 26 26 26 
strasbourg_000001_009333,7 8 8 8 21 17 26 17 33 33 17 17 26 17 21 13 17 17 17 26 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 
zurich_000093_000019,7 8 8 8 8 21 17 21 12 17 17 17 26 12 17 17 21 21 17 17 26 17 26 17 21 26 
hamburg_000000_036003,8 7 8 8 17 26 17 21 17 8 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 26 17 17 17 17 17 26 26 17 17 17 26 17 17 17 26 17 17 17 17 17 17 17 17 26 17 
dusseldorf_000210_000019,7 8 8 21 17 17 21 17 21 17 21 26 17 17 26 17 17 8 17 17 17 17 17 17 17 26 26 17 17 17 17 17 17 17 17 17 17 26 26 21 17 26 
stuttgart_000010_000019,21 17 21 21 17 17 7 26 8 21 13 26 26 26 26 26 26 26 
jena_000118_000019,7 8 8 8 21 17 26 17 21 12 17 21 21 17 17 17 17 33 17 26 21 21 12 17 26 26 21 17 26 21 12 26 
hanover_000000_048765,21 21 21 7 8 8 26 13 17 17 17 17 7 13 13 13 17 13 17 21 17 17 13 17 21 26 26 26 26 26 21 7 17 17 17 17 17 17 17 17 17 
munster_000169_000019,7 21 8 8 21 21 26 17 17 17 17 17 26 26 26 26 26 21 21 17 17 17 26 21 26 17 26 26 26 26 26 26 26 26 21 21 33 17 17 26 26 26 26 21 17 8 17 33 17 21 17 17 17 26 26 26 26 17 17 26 8 17 17 17 21 26 21 17 17 17 17 17 17 17 17 17 17 26 26 33 17 
lindau_000009_000019,7 8 21 21 26 26 17 17 21 17 26 26 21 21 17 26 21 17 21 21 17 21 21 33 21 21 17 33 13 12 21 21 33 17 26 26 17 21 
stuttgart_000027_000019,21 21 8 8 17 26 21 21 26 17 17 21 26 7 8 8 26 26 26 21 17 17 17 17 17 17 17 17 17 17 
bremen_000190_000019,7 8 8 21 13 33 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 17 13 26 13 12 
strasbourg_000001_022363,8 7 7 7 8 17 17 21 21 21 17 26 26 17 33 26 26 26 26 26 26 26 26 26 26 33 
frankfurt_000001_057181,7 8 8 8 8 21 21 21 17 26 17 33 26 26 17 17 17 17 26 26 26 26 17 17 17 26 17 21 17 17 17 17 17 17 17 
stuttgart_000166_000019,21 21 7 8 8 21 17 17 26 26 26 21 26 21 26 26 26 26 17 26 13 13 26 17 26 17 
strasbourg_000001_057930,7 21 21 8 21 17 12 13 21 13 17 17 17 33 17 17 
munster_000028_000019,7 17 21 21 8 8 8 33 17 17 17 17 17 26 17 26 26 17 21 17 17 17 26 17 26 26 26 26 26 26 26 26 26 26 26 13 17 17 17 33 17 33 33 17 17 33 17 33 
monchengladbach_000000_015928,7 21 21 8 17 21 17 26 26 26 21 8 26 17 17 17 17 33 17 17 17 26 26 17 17 12 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 8 21 
jena_000059_000019,7 8 8 17 17 17 17 17 17 17 17 17 12 21 17 21 26 17 
stuttgart_000151_000019,21 21 7 8 21 8 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 
weimar_000009_000019,7 8 8 21 21 26 26 26 26 17 26 26 21 17 26 26 17 26 26 26 26 17 17 17 17 21 
strasbourg_000001_030997,21 21 17 17 7 8 13 17 21 17 17 17 17 17 17 17 33 17 17 17 17 33 33 33 33 33 17 
hamburg_000000_011641,7 21 8 21 21 21 17 17 17 17 8 17 17 26 17 26 12 8 17 17 8 17 17 21 17 17 
hanover_000000_001173,7 8 21 17 17 17 8 21 21 21 26 26 17 17 26 17 26 26 13 26 26 26 26 26 26 26 21 26 26 17 26 26 26 17 26 26 21 26 26 
bochum_000000_032169,7 8 8 12 13 26 26 21 26 26 17 26 26 26 26 17 17 21 13 17 26 12 17 17 26 17 
strasbourg_000000_015602,7 8 8 21 12 17 17 17 26 33 17 26 17 17 17 17 21 21 17 17 17 17 17 
stuttgart_000072_000019,7 8 8 21 21 26 33 17 17 21 26 17 17 17 26 17 17 26 26 26 26 26 26 26 17 17 
frankfurt_000001_044658,7 21 8 21 13 33 26 26 26 26 26 17 17 33 33 17 26 33 13 12 33 33 33 33 17 17 17 17 17 17 17 17 
strasbourg_000001_017469,21 7 8 8 21 21 17 17 17 21 21 17 17 21 21 17 17 21 21 21 13 12 17 17 17 33 21 17 17 17 8 26 17 26 17 12 
hanover_000000_013205,7 21 8 8 17 21 17 17 17 17 26 21 17 26 17 17 17 26 26 17 17 21 17 17 33 17 21 17 17 17 17 17 17 26 21 26 17 17 21 17 26 21 33 17 17 
hamburg_000000_091900,7 21 17 13 21 17 8 17 26 26 17 26 17 17 17 17 21 17 17 26 17 26 26 17 17 21 21 21 26 
bremen_000084_000019,7 21 17 17 17 17 21 26 21 17 21 21 17 17 17 17 17 17 17 17 17 33 17 17 33 17 17 17 17 17 33 17 17 8 21 17 26 33 33 
dusseldorf_000038_000019,7 21 8 21 17 13 17 17 17 17 17 17 8 17 21 17 17 26 17 21 17 17 17 21 17 26 17 17 26 26 26 26 26 26 21 17 26 26 26 26 21 17 17 17 17 17 21 21 17 17 21 17 17 17 17 21 17 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 33 17 17 17 17 17 8 21 
stuttgart_000045_000019,7 26 8 17 17 26 26 17 17 26 26 17 17 8 26 26 26 17 26 8 17 
bochum_000000_037039,7 8 8 8 8 12 21 21 17 21 21 21 17 17 17 17 26 17 26 26 26 26 26 17 26 17 12 13 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 17 17 17 17 17 26 26 17 21 8 21 17 17 
frankfurt_000001_031416,7 8 21 8 17 26 26 17 26 26 26 26 26 17 17 26 17 26 17 17 8 17 26 17 21 26 26 17 26 17 26 26 33 33 17 26 26 26 17 26 17 
darmstadt_000026_000019,7 21 12 21 12 17 21 17 17 17 18 17 17 17 17 17 17 17 17 17 17 17 8 17 17 17 17 17 17 17 17 17 17 17 17 17 26 17 17 8 26 17 26 26 26 17 17 17 17 26 26 26 26 17 17 17 26 13 13 17 17 17 17 17 17 17 17 17 17 18 17 17 17 17 17 17 17 17 17 17 17 33 17 33 33 33 33 33 17 17 17 12 17 17 
zurich_000039_000019,7 21 17 8 17 12 8 8 17 17 17 17 17 17 26 26 26 17 17 17 17 17 17 17 26 26 17 17 17 17 17 17 26 26 
hamburg_000000_094717,7 8 8 26 21 26 26 17 17 17 17 26 26 26 26 
bremen_000231_000019,7 8 8 21 21 21 17 21 17 21 17 26 26 33 17 33 17 17 21 26 17 26 21 17 26 26 13 17 17 
bremen_000206_000019,7 8 21 21 21 21 26 26 8 17 26 33 17 17 17 17 17 17 33 17 17 17 26 8 17 17 17 17 17 26 26 33 
darmstadt_000011_000019,17 21 21 7 17 8 12 21 21 21 17 17 21 26 17 17 17 21 17 26 17 13 13 26 13 26 13 17 12 12 17 17 17 
hanover_000000_053027,7 8 8 21 17 17 21 21 21 21 33 33 26 26 26 26 17 17 17 33 17 17 17 17 17 33 33 17 17 17 17 17 17 17 17 17 33 10 
cologne_000028_000019,17 17 21 17 7 21 8 17 17 17 17 8 17 17 17 17 21 21 17 17 8 17 17 13 26 26 26 26 26 26 26 17 17 33 17 17 
hamburg_000000_070334,7 8 13 17 17 17 17 17 33 17 17 33 33 17 17 17 17 17 13 13 21 21 21 21 17 13 17 13 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 17 17 17 26 26 17 26 17 
monchengladbach_000000_012672,7 8 21 17 17 21 21 17 21 17 17 17 17 17 17 21 17 17 17 17 17 17 17 26 26 26 17 26 26 17 26 8 26 17 26 26 
aachen_000093_000019,7 21 17 8 21 33 17 17 17 17 17 17 17 17 17 17 17 8 17 21 17 21 17 21 17 17 7 17 17 17 17 17 17 17 17 17 17 17 
ulm_000070_000019,21 8 26 26 26 21 26 26 26 26 12 12 12 7 26 26 17 17 26 17 26 26 17 17 21 26 26 17 26 21 17 21 
bremen_000158_000019,8 7 8 8 8 8 21 17 8 18 17 17 17 17 17 17 17 26 17 26 17 26 17 17 17 17 17 17 21 21 21 17 26 17 17 17 17 21 26 8 17 17 21 21 17 17 26 21 26 21 26 17 17 26 17 17 26 17 17 17 17 17 17 17 26 26 17 17 
ulm_000047_000019,17 17 17 17 17 17 17 8 12 14 21 17 7 26 17 17 17 17 21 17 17 17 17 17 12 8 8 14 26 26 26 12 8 26 26 26 8 26 
hamburg_000000_071016,7 21 8 8 12 12 26 17 17 17 21 21 21 17 17 17 8 17 26 26 17 17 17 17 17 17 17 17 26 17 17 13 26 26 26 17 8 17 
tubingen_000084_000019,7 8 8 21 17 21 17 17 21 17 17 17 17 26 17 17 17 17 17 17 21 17 17 17 17 26 26 26 33 17 26 33 33 17 33 33 33 26 
strasbourg_000001_051574,7 8 8 8 21 17 17 17 33 17 17 17 17 26 33 17 21 17 26 17 26 26 26 26 26 26 26 33 17 17 17 17 21 33 17 17 17 
jena_000091_000019,7 8 8 21 13 17 17 17 17 17 17 21 21 17 21 21 26 26 33 26 33 21 33 17 33 33 33 33 
bremen_000312_000019,7 8 8 17 17 17 26 21 33 26 17 26 26 17 33 21 26 26 26 26 26 26 26 26 26 26 26 
bremen_000253_000019,7 21 21 26 26 21 26 17 26 8 21 17 8 13 17 17 17 17 21 8 17 17 21 17 17 17 17 17 17 17 33 17 26 17 26 26 26 26 17 21 17 33 17 
darmstadt_000044_000019,7 21 26 21 8 8 17 8 8 12 21 17 12 17 12 17 17 26 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 17 17 17 17 17 26 17 17 17 17 26 
bremen_000019_000019,7 8 21 17 8 21 12 21 33 8 26 26 17 17 8 21 21 26 26 17 17 17 17 17 26 26 17 17 8 17 26 26 26 17 17 17 26 17 26 26 21 8 21 17 17 17 17 26 17 17 17 17 17 17 
hamburg_000000_101724,7 8 21 21 13 21 21 21 17 13 17 17 17 17 17 17 17 17 21 13 13 13 13 13 13 13 17 17 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 17 17 17 17 17 17 17 17 26 17 26 17 17 17 26 17 26 26 26 17 17 21 26 17 17 17 17 17 13 17 17 17 26 26 17 17 17 17 17 13 17 13 13 17 17 13 17 17 17 17 13 
darmstadt_000073_000019,8 21 17 26 21 17 17 17 17 17 26 26 26 17 17 21 26 21 17 26 21 26 17 26 17 21 17 17 13 12 21 26 21 17 26 26 21 
dusseldorf_000092_000019,7 8 21 21 17 26 26 17 17 17 26 17 17 17 8 17 17 26 26 26 
bremen_000264_000019,7 10 7 8 8 8 8 21 17 17 17 17 17 21 17 17 13 17 17 26 17 17 17 21 17 33 26 26 17 21 21 17 17 21 17 26 17 17 17 26 17 17 21 17 26 17 17 17 17 17 26 33 33 17 17 33 17 17 21 26 17 21 17 33 17 17 17 17 17 26 21 
ulm_000012_000019,7 26 26 21 17 21 13 13 21 21 17 8 17 17 26 26 26 26 26 26 21 26 33 33 21 21 
weimar_000094_000019,21 17 8 17 26 17 33 33 33 33 33 26 33 
hanover_000000_049269,7 8 21 8 17 26 21 21 21 26 17 17 17 17 17 26 26 26 17 8 17 26 17 17 17 26 17 17 17 17 33 12 33 17 
munster_000082_000019,7 17 8 21 21 17 17 17 17 17 17 21 17 26 17 26 26 26 26 26 17 33 33 26 26 26 26 26 
hanover_000000_052649,7 8 8 17 21 21 17 17 17 17 17 17 17 26 26 26 17 17 33 17 17 26 17 26 21 21 21 21 21 17 26 21 21 21 17 26 26 21 21 17 26 26 17 26 26 26 26 26 33 26 
hamburg_000000_067338,17 12 17 17 17 7 26 26 8 17 21 21 17 17 17 26 26 17 26 26 17 26 17 17 17 17 13 17 17 33 17 33 33 33 17 21 17 17 17 21 21 21 21 13 13 26 17 21 26 26 26 26 26 26 17 17 26 21 26 21 26 21 26 21 17 33 13 13 13 13 17 
frankfurt_000000_005898,7 8 8 21 17 21 21 26 17 21 17 17 17 17 17 17 17 17 17 17 17 17 8 17 17 17 26 17 17 21 21 17 8 17 26 26 26 17 17 17 17 17 26 8 21 
strasbourg_000001_007524,7 8 17 17 17 
erfurt_000059_000019,7 8 8 8 21 17 17 17 17 21 17 17 17 17 17 33 26 26 17 17 17 17 26 26 21 17 17 17 26 26 26 26 26 26 26 26 26 26 26 17 17 17 17 
hanover_000000_056361,7 8 8 21 33 17 17 17 17 17 17 17 17 17 17 17 26 17 17 26 26 21 17 26 26 26 26 26 26 17 17 26 26 17 26 17 17 17 26 26 17 26 17 17 17 17 26 21 17 26 21 17 26 17 26 26 17 17 17 17 17 
dusseldorf_000186_000019,7 8 21 26 21 17 17 17 26 26 21 17 21 21 17 26 17 26 26 26 26 17 26 26 26 26 26 26 26 21 
ulm_000025_000019,21 21 21 7 8 17 17 26 26 21 17 17 26 17 17 17 21 26 17 26 33 33 33 17 12 17 17 26 26 26 17 17 21 17 17 17 17 17 17 17 13 13 26 21 33 33 33 33 
bremen_000055_000019,7 8 17 26 26 17 17 33 17 17 17 17 33 33 33 17 17 17 
krefeld_000000_007325,7 8 21 21 17 17 8 21 17 17 17 33 17 8 26 17 33 17 
